ns1:Name;ns1:TotalTimeSeconds;ns1:DistanceMeters;ns1:LatitudeDegrees;ns1:LongitudeDegrees;ns1:LatitudeDegrees2;ns1:LongitudeDegrees3;ns1:Intensity;ns1:Time;ns1:LatitudeDegrees4;ns1:LongitudeDegrees5;ns1:AltitudeMeters;ns2:Speed
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:43Z;-34,195401;-70,63956;648,878;
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:44Z;-34,195431;-70,639545;648,833;3,609865414
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:45Z;-34,195468;-70,639541;649,026;4,135466683
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:46Z;-34,195514;-70,639542;649,008;5,115793433
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:47Z;-34,19557;-70,639547;649,013;6,243873226
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:48Z;-34,195634;-70,639563;648,825;7,269778829
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:49Z;-34,195704;-70,639589;648,83;8,14268354
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:50Z;-34,195864;-70,639762;648,667;23,86901669
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:51Z;-34,195943;-70,639813;648,67;9,958260847
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:52Z;-34,196024;-70,639863;648,077;10,13060521
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:53Z;-34,196094;-70,639901;647,87;8,534609674
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:54Z;-34,19616;-70,639929;647,63;7,780140812
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:55Z;-34,196177;-70,639999;647,621;6,709772955
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:56Z;-34,196223;-70,640008;647,641;5,181509436
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:57Z;-34,196272;-70,64;647,805;5,501642481
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:58Z;-34,196317;-70,639955;647,808;6,493581766
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:18:59Z;-34,196317;-70,639955;647,678;0,2
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:00Z;-34,19639;-70,639808;647,21;15,77444983
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:01Z;-34,19639;-70,639808;647,065;0,2
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:02Z;-34,196485;-70,639591;646,622;22,58447282
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:03Z;-34,196501;-70,639502;646,275;8,386079673
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:04Z;-34,196529;-70,639426;645,282;7,716918526
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:05Z;-34,196576;-70,63937;645,095;7,340237997
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:06Z;-34,196639;-70,63933;644,065;7,975448388
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:07Z;-34,196713;-70,6393;643,025;8,73611667
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:08Z;-34,196789;-70,639273;642,626;8,817175961
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:09Z;-34,196852;-70,63923;641,608;8,106411
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:10Z;-34,196909;-70,639182;641,208;7,734353808
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:11Z;-34,196965;-70,639161;641,018;6,522630801
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:12Z;-34,196965;-70,639161;641,02;0
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:13Z;-34,197087;-70,639159;641,215;13,56850212
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:14Z;-34,197143;-70,639153;641,442;6,254517479
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:15Z;-34,197201;-70,639145;642,055;6,518810498
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:16Z;-34,19726;-70,63913;642,682;6,730775209
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:17Z;-34,197326;-70,639114;642,615;7,484939439
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:18Z;-34,197401;-70,6391;643,095;8,447906076
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:19Z;-34,197477;-70,639104;643,283;8,461181951
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:20Z;-34,19755;-70,639119;642,825;8,243334895
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:21Z;-34,197623;-70,639136;642,417;8,276104595
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:22Z;-34,197696;-70,639147;642,208;8,182474381
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:23Z;-34,197764;-70,639149;642,234;7,563491985
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:24Z;-34,19783;-70,639138;642,216;7,408266219
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:25Z;-34,197892;-70,639133;642,821;6,935407265
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:26Z;-34,197952;-70,639132;643,228;6,684308531
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:27Z;-34,198013;-70,639125;644,011;6,860179569
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:28Z;-34,198078;-70,639111;644,658;7,365938762
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:29Z;-34,198137;-70,639088;645,491;6,939353742
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:30Z;-34,198192;-70,639056;646,061;6,813469768
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:31Z;-34,198243;-70,639017;646,243;6,713022769
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:32Z;-34,198296;-70,638969;646,464;7,366090523
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:33Z;-34,198354;-70,638913;646,61;8,255831795
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:34Z;-34,198415;-70,638851;646,408;8,863478159
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:35Z;-34,198474;-70,638783;646,42;9,063730778
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:36Z;-34,198533;-70,638713;646,032;9,200306544
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:37Z;-34,198592;-70,638647;645,687;8,946747776
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:38Z;-34,198655;-70,638587;645,424;8,919843083
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:39Z;-34,19872;-70,63854;644,897;8,442951534
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:40Z;-34,198788;-70,638499;644,464;8,458772195
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:41Z;-34,198853;-70,638459;644,247;8,112479915
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:42Z;-34,198915;-70,638414;644,067;8,043396985
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:43Z;-34,198973;-70,638368;643,815;7,715635724
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:44Z;-34,199036;-70,638311;643,665;8,751829044
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:45Z;-34,199095;-70,638247;643,411;8,816163452
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:46Z;-34,199151;-70,638186;642,808;8,402809205
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:47Z;-34,199201;-70,638138;642,677;7,101992554
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:48Z;-34,199241;-70,638105;642,279;5,399424648
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:49Z;-34,199282;-70,638079;642,284;5,148017927
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:50Z;-34,199323;-70,638068;642,821;4,708273355
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:51Z;-34,19936;-70,638068;643,414;4,157732884
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:52Z;-34,199392;-70,638067;644,481;3,697230488
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:53Z;-34,199423;-70,638065;645,254;3,543435602
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:54Z;-34,199452;-70,638064;645,654;3,250668273
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:55Z;-34,199483;-70,638067;646,663;3,599753623
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:56Z;-34,199517;-70,638067;647,044;3,801729125
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:57Z;-34,199548;-70,638067;647,818;3,53865844
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:58Z;-34,199575;-70,638063;648,208;3,051050966
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:19:59Z;-34,1996;-70,638054;648,882;2,961890649
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:00Z;-34,199626;-70,638038;649,814;3,394632846
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:01Z;-34,199652;-70,638019;650,089;3,384024843
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:02Z;-34,199678;-70,638001;650,636;3,38506651
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:03Z;-34,199702;-70,637987;651,049;2,98991902
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:04Z;-34,199723;-70,637976;651,846;2,667598453
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:05Z;-34,199745;-70,637967;652,499;2,651306449
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:06Z;-34,199768;-70,637959;653,069;2,728009057
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:07Z;-34,199791;-70,63795;653,852;2,804606777
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:08Z;-34,199818;-70,637939;654,053;3,174429248
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:09Z;-34,199845;-70,637925;654,608;3,321347599
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:10Z;-34,199865;-70,637945;654,808;2,892908573
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:11Z;-34,199891;-70,637936;655,481;3,066491708
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:12Z;-34,199921;-70,637923;655,863;3,566129391
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:13Z;-34,199951;-70,637907;656,698;3,732709657
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:14Z;-34,199983;-70,637889;657,025;3,944798617
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:15Z;-34,200014;-70,637874;657,688;3,761003117
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:16Z;-34,200042;-70,637862;658,225;3,357315252
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:17Z;-34,20007;-70,637848;658,498;3,37511158
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:18Z;-34,200097;-70,637831;658,618;3,390859568
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:19Z;-34,200124;-70,637813;658,887;3,434232788
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:20Z;-34,20015;-70,637797;659,642;3,341183209
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:21Z;-34,200178;-70,637781;660,026;3,466821241
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:22Z;-34,200206;-70,637768;660,808;3,42972433
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:23Z;-34,200237;-70,637755;661,264;3,670353001
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:24Z;-34,200269;-70,637743;661,646;3,746864557
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:25Z;-34,200301;-70,637733;662,081;3,696869676
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:26Z;-34,200334;-70,637723;662,258;3,78820868
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:27Z;-34,200366;-70,63771;663,051;3,83802533
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:28Z;-34,2004;-70,637694;663,228;4,061817601
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:29Z;-34,200434;-70,637678;663,631;4,076562336
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:30Z;-34,200467;-70,637667;664,491;3,889490659
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:31Z;-34,200492;-70,637665;664,656;2,793121241
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:32Z;-34,200525;-70,637655;665,459;3,866590381
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:33Z;-34,200558;-70,637646;665,814;3,782832451
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:34Z;-34,200588;-70,63764;666,408;3,43400101
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:35Z;-34,200617;-70,637628;666,831;3,431663571
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:36Z;-34,200649;-70,637611;667,463;3,932603298
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:37Z;-34,20068;-70,637594;667,848;3,806102368
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:38Z;-34,200713;-70,637573;668,245;4,165889322
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:39Z;-34,200745;-70,637552;669,038;4,126857243
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:40Z;-34,200762;-70,63755;669,485;1,940906313
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:41Z;-34,200787;-70,637536;670,098;3,121766226
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:42Z;-34,200806;-70,637531;670,478;2,198854591
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:43Z;-34,20083;-70,637523;671,245;2,881517384
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:44Z;-34,200856;-70,637514;671,647;3,0337033
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:45Z;-34,200884;-70,6375;672,011;3,392837481
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:46Z;-34,200912;-70,637484;672,408;3,466815804
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:47Z;-34,200912;-70,637484;672,65;0,2
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:48Z;-34,20094;-70,637467;673,292;3,535239299
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:49Z;-34,200998;-70,637429;673,687;7,346193365
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:50Z;-34,201028;-70,637409;674,214;3,856291343
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:51Z;-34,201057;-70,63739;674,657;3,68939479
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:52Z;-34,201087;-70,637373;675,454;3,769902995
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:53Z;-34,201116;-70,637356;675,817;3,605921864
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:54Z;-34,201145;-70,637341;676,077;3,513029452
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:55Z;-34,201175;-70,637327;676,423;3,59799874
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:56Z;-34,201206;-70,637315;676,883;3,64143039
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:57Z;-34,201237;-70,637304;677,411;3,642181622
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:58Z;-34,201268;-70,637296;677,608;3,530353645
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:20:59Z;-34,201299;-70,637288;678,028;3,547308341
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:00Z;-34,20133;-70,637281;678,44;3,529381055
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:01Z;-34,201362;-70,637274;678,895;3,638060192
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:02Z;-34,201362;-70,637274;679,292;0,4
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:03Z;-34,201431;-70,637265;679,435;7,719556986
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:04Z;-34,201465;-70,637259;679,632;3,825914323
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:05Z;-34,2015;-70,637253;679,655;3,93074518
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:06Z;-34,201532;-70,637246;680,035;3,638059962
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:07Z;-34,201565;-70,637237;680,254;3,766935755
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:08Z;-34,201596;-70,637228;680,456;3,550658047
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:09Z;-34,201628;-70,637219;681,011;3,702178235
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:10Z;-34,201659;-70,637205;681,208;3,685077873
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:11Z;-34,201692;-70,637189;681,431;3,958520803
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:12Z;-34,201723;-70,63717;681,623;3,869793684
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:13Z;-34,201752;-70,637149;682,278;3,806335826
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:14Z;-34,201781;-70,637129;683,085;3,797555537
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:15Z;-34,201809;-70,637109;683,268;3,621692975
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:16Z;-34,201838;-70,637087;683,815;3,853811273
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:17Z;-34,20187;-70,637068;684,018;3,969161646
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:18Z;-34,201906;-70,637055;684,628;4,220601742
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:19Z;-34,201942;-70,637043;684,868;4,157167126
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:20Z;-34,201978;-70,637029;685,442;4,247567645
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:21Z;-34,202016;-70,637015;685,626;4,421735811
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:22Z;-34,202054;-70,637003;685,808;4,371722022
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:23Z;-34,202093;-70,636992;686,282;4,470959722
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:24Z;-34,202132;-70,636981;686,434;4,457519477
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:25Z;-34,202132;-70,636981;686,839;0,4
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:26Z;-34,202212;-70,636963;687,086;9,050515596
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:27Z;-34,202253;-70,636958;687,449;4,59954843
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:28Z;-34,202295;-70,636955;687,816;4,695398107
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:29Z;-34,202339;-70,636949;688,059;4,927654338
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:30Z;-34,202382;-70,636936;688,479;4,944787904
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:31Z;-34,202426;-70,636922;688,622;5,063099144
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:32Z;-34,20247;-70,636912;689,062;4,994302181
Buitrera - LasTorres;0;14612;-34,195401;-70,63956;-34,195294;-70,639829;Active;2021-03-19T21:21:33Z;-34,202514;-70,6369;689,208;5,019480212
