,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
18,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:25:52Z,-34.195534,-70.641115,640.994,2.521798153,-1.2329200440299541,-0.5968246577776667,4.886921904923014e-07,-6.80678408304658e-07,5.0435963068016125,-9.120999999999981
19,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:25:54Z,-34.195578,-70.641077,641.059,3.006737771,-1.2329193808048382,-0.5968254257225375,6.632251159377489e-07,-7.679448708053371e-07,6.012644019154684,-9.05600000000004
20,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:25:56Z,-34.195622,-70.641032,641.29,3.205716089,-1.2329185954066748,-0.5968261936674084,7.853981633942908e-07,-7.679448709163594e-07,6.40831199053594,-8.825000000000045
21,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:25:58Z,-34.19567,-70.640981,641.598,3.555938634,-1.2329177052887563,-0.5968270314254494,8.901179184839236e-07,-8.377580409391072e-07,7.105547007230917,-8.517000000000053
22,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:25:59Z,-34.19575,-70.640897,641.994,11.78885187,-1.2329162392121846,-0.5968284276888509,1.4660765716989488e-06,-1.3962634015651787e-06,11.782063848455627,-8.120999999999981
23,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:01Z,-34.195812,-70.640829,642.389,4.658377717,-1.2329150523882935,-0.5968295097929871,1.1868238911638684e-06,-1.082104136185258e-06,9.30816479166273,-7.725999999999999
24,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:03Z,-34.19587,-70.640761,643.293,4.514338449,-1.232913865564402,-0.5968305220839534,1.186823891385913e-06,-1.0122909662735324e-06,8.983707838780317,-6.822000000000003
25,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:05Z,-34.195933,-70.6407,644.265,4.515226441,-1.2329128009135584,-0.596831621641382,1.0646508437073265e-06,-1.0995574286631893e-06,8.974913885290484,-5.850000000000023
26,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:07Z,-34.196,-70.640656,644.821,4.249693255,-1.2329120329686876,-0.596832791011981,7.679448708053371e-07,-1.1693705989079817e-06,8.478182061722835,-5.293999999999983
27,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:09Z,-34.196068,-70.640635,645.008,3.903296308,-1.2329116664495445,-0.5968339778358722,3.665191430357595e-07,-1.1868238912748907e-06,7.804030258775392,-5.106999999999971
28,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:11Z,-34.196123,-70.640613,645.221,3.222424334,-1.2329112824771091,-0.5968349377669608,3.8397243540266857e-07,-9.599310886176937e-07,6.44174466663893,-4.8940000000000055
29,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:13Z,-34.196167,-70.640591,645.446,2.649119386,-1.2329108985046737,-0.5968357057118318,3.8397243540266857e-07,-7.679448709163594e-07,5.294462587495796,-4.668999999999983
