,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
570,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:38:53Z,-34.196285,-70.612064,813.04,2.5696300176928744,-1.2324130084289573,-0.5968377652003491,9.948376735735565e-07,1.3788101090872473e-06,10.229759276043366,216.014
571,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:38:58Z,-34.196205,-70.611974,813.095,2.4302030131354533,-1.2324114376326305,-0.5968363689369475,1.5707963267885816e-06,1.396263401676201e-06,12.15101506569018,216.06900000000007
572,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:03Z,-34.196127,-70.611898,814.064,2.2368020749954587,-1.2324101111823988,-0.5968350075801309,1.3264502316534532e-06,1.361356816609316e-06,11.139213979033647,217.038
573,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:08Z,-34.196051,-70.611835,815.006,2.059019368806935,-1.2324090116249702,-0.5968336811298994,1.0995574286631893e-06,1.3264502314314086e-06,10.246414934808664,217.98000000000002
574,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:16Z,-34.195963,-70.611798,816.016,1.3010168669109212,-1.2324083658531468,-0.5968321452401577,6.457718233487952e-07,1.5358897417216966e-06,10.359984209994579,218.99
575,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:22Z,-34.195866,-70.611776,816.007,1.8290089748195275,-1.2324079818807117,-0.5968304522707834,3.8397243518062396e-07,1.6929693743561458e-06,10.974053848757194,218.981
576,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:31Z,-34.195795,-70.611704,815.093,1.1503026582386389,-1.2324067252436501,-0.5968292130870143,1.2566370615196831e-06,1.2391837690417518e-06,10.304314273880086,218.067
577,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:41Z,-34.195725,-70.611684,816.01,0.806031335281854,-1.2324063761777997,-0.596827991356538,3.490658504468058e-07,1.2217304763417758e-06,7.998040469375126,218.98400000000004
578,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:39:52Z,-34.195779,-70.611694,810.099,0.7761965654913184,-1.232406550710725,-0.5968289338343341,-1.745329252234029e-07,-9.424777961397623e-07,6.074554642788706,213.0730000000001
579,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:40:32Z,-34.195805,-70.611684,808.017,0.09084380505285838,-1.2324063761777997,-0.5968293876199395,1.745329252234029e-07,-4.5378560542541635e-07,3.0338350422733704,210.9910000000001
